Resultats_MESH_212, 5.971580982208252
Resultats_MESH_54-2, 5.979655742645264
Resultats_MESH_28, 5.956578731536865
Resultats_MESH_19, 5.9962663650512695
Resultats_MESH_121, 5.999484539031982
Resultats_MESH_135, 6.051517486572266
Resultats_MESH_148, 5.9264912605285645
Resultats_MESH_54-1, 5.898014068603516
Resultats_MESH_177, 5.966111183166504
Resultats_MESH_171, 5.974467754364014
Resultats_MESH_128, 5.990283012390137
Resultats_MESH_188, 5.999861717224121
Resultats_MESH_136, 5.860372543334961
Resultats_MESH_120, 5.880744934082031
Resultats_MESH_9-1, 5.78687858581543
Resultats_MESH_162, 5.945383071899414
Resultats_MESH_196-2, 6.006623268127441
Resultats_MESH_194, 5.867774963378906
Resultats_MESH_182-3, 6.018978595733643
Resultats_MESH_210, 5.894258499145508
Resultats_MESH_198-2, 5.9729461669921875
Resultats_MESH_202, 5.914858818054199
Resultats_MESH_163-2, 5.975578784942627
Resultats_MESH_153, 5.951027870178223
Resultats_MESH_215, 6.02144718170166
Resultats_MESH_158, 5.981187343597412
Resultats_MESH_203, 5.888616561889648
Resultats_MESH_166, 5.975558280944824
Resultats_MESH_187, 5.965974807739258
Resultats_MESH_44, 5.951682090759277
Resultats_MESH_168-2, 5.975320816040039
Resultats_MESH_192, 6.022074222564697
Resultats_MESH_180, 6.0510029792785645
Resultats_MESH_163-1, 6.0231781005859375
Resultats_MESH_164, 5.9747748374938965
Resultats_MESH_183, 6.001962184906006
Resultats_MESH_155, 5.9148268699646
Resultats_MESH_178, 5.887653350830078
Resultats_MESH_152, 5.888344764709473
Resultats_MESH_205, 5.940981388092041
Resultats_MESH_204, 5.912544250488281
Resultats_MESH_193-2, 5.990364074707031
Resultats_MESH_182-1, 6.163637161254883
Resultats_MESH_209, 6.056844234466553
Resultats_MESH_200, 5.9319047927856445
Resultats_MESH_196-1, 6.068894863128662
Resultats_MESH_42-3, 5.868454456329346
Resultats_MESH_207, 5.960402965545654
Resultats_MESH_1, 6.032830238342285
Resultats_MESH_165, 5.928613662719727
Resultats_MESH_186-2, 6.1149139404296875
Resultats_MESH_34, 5.92755126953125
Resultats_MESH_2, 5.9939656257629395
Resultats_MESH_168-1, 5.985045433044434
Resultats_MESH_138, 5.82794189453125
Resultats_MESH_175, 5.926837921142578
Resultats_MESH_55, 5.9419846534729
Resultats_MESH_25, 6.007394313812256
Resultats_MESH_219, 5.932799816131592
Resultats_MESH_134, 5.940322399139404
Resultats_MESH_172, 5.969367027282715
Resultats_MESH_199, 5.891707420349121
Resultats_MESH_214, 5.925486087799072
Resultats_MESH_160, 5.881779670715332
Resultats_MESH_170, 6.03615665435791
Resultats_MESH_159, 6.079340934753418
Resultats_MESH_182-2, 6.052113056182861
Resultats_MESH_140, 5.981297492980957
Resultats_MESH_151, 5.902539253234863
Resultats_MESH_197, 6.165138244628906
Resultats_MESH_195, 6.054368019104004
Resultats_MESH_211, 6.032084941864014
Resultats_MESH_3, 5.834476947784424
Resultats_MESH_6, 5.909631729125977
Resultats_MESH_174, 5.981433391571045
Resultats_MESH_191, 5.825000762939453
Resultats_MESH_23, 5.969419479370117
Resultats_MESH_189, 5.840415000915527
Resultats_MESH_193-1, 5.91218900680542
Resultats_MESH_119-1, 6.160346031188965
Resultats_MESH_129, 5.989184856414795
Resultats_MESH_206, 5.985574245452881
Resultats_MESH_181, 5.918671131134033
Resultats_MESH_217, 5.964115142822266
Resultats_MESH_161, 5.968897819519043
Resultats_MESH_142, 6.009405136108398
Resultats_MESH_40, 5.96914005279541
Resultats_MESH_173, 5.942903995513916
Resultats_MESH_198-1, 5.901459217071533
Resultats_MESH_218, 5.852044105529785
Resultats_MESH_119-2, 5.997108459472656
Resultats_MESH_167, 5.844823837280273
Resultats_MESH_11, 6.073938369750977
Resultats_MESH_208, 5.958586692810059
Resultats_MESH_117, 6.047513961791992
Resultats_MESH_144-2, 5.989171981811523
Resultats_MESH_213, 5.9433698654174805
Resultats_MESH_186-1, 5.939310073852539
Resultats_MESH_31, 5.962120532989502
Resultats_MESH_139, 5.979794502258301
Resultats_MESH_137, 5.888408184051514
